OrderID,CustomerID,ProductID,Product,Category,Region,OrderDate,Quantity,Price,Discount,PaymentMethod,Revenue
10068,1080,345,Monitor,Electronics,North,2023-02-18,4,383.6225131933388,0.2208246433011256,UPI,1195.6368342205537
10069,1163,349,Phone,Electronics,East,2024-05-09,1,638.8190922116679,0.04564436607585496,Cash,609.6605997105132
10070,1049,236,Phone,Accessories,East,2024-11-19,3,1248.0151948740693,0.27366888659988,Card,2719.416798099451
10071,1103,295,Phone,Accessories,North,2024-01-22,1,380.0671769381189,0.26783878187696575,Card,278.27044723559595
10072,1131,255,Monitor,Accessories,East,2024-01-24,2,810.4327014937365,0.1961703439107772,Cash,1302.89967945034
10073,1001,304,Monitor,Electronics,South,2023-08-06,3,1218.840284543084,0.20167024494018154,UPI,2919.1093974489595
10074,1133,258,Phone,Electronics,West,2024-12-01,2,562.5423389361492,0.001601742590906563,UPI,1123.282581825374
10075,1053,330,Monitor,Accessories,West,2023-12-12,2,981.2039736539112,0.2954614698340806,Card,1382.5920107821723
10076,1105,355,Monitor,Electronics,East,2023-08-18,2,406.1657823707811,0.2633497810727443,Cash,598.4042250083919
10077,1003,234,Monitor,Electronics,North,2023-09-12,4,208.4551957838319,0.2685318677190276,Cash,609.9133308970559
10078,1053,388,Phone,Accessories,North,2023-08-24,2,1201.8571263846418,0.1977733611152616,Card,1928.323605838443
10079,1190,292,Phone,Accessories,South,2023-01-26,3,193.5045039426249,0.10343607859636096,Cash,520.4674705921972
10080,1145,381,Phone,Accessories,North,2024-08-06,1,443.50302286539767,0.26809459472714425,Card,324.6022596900355
10081,1043,390,Monitor,Electronics,North,2023-09-18,2,1289.908661896288,0.0874550784453577,UPI,2354.1991973656036
10082,1161,296,Phone,Electronics,South,2023-09-28,3,552.3804662640674,0.16881346300266084,UPI,1377.3936205770171
10083,1189,334,Monitor,Electronics,East,2023-05-03,2,1460.9157567955335,0.029919291703164718,Cash,2834.4123842284366
10084,1013,275,Laptop,Electronics,West,2024-10-17,1,1470.6147854220967,0.27658668903982503,UPI,1063.8623110691863
10085,1094,248,Monitor,Electronics,South,2023-09-14,3,439.0002296576572,0.042231137331364,UPI,1261.3822520114531
10086,1047,293,Tablet,Accessories,East,2024-10-17,3,109.41842226234115,0.06746904171912217,Card,306.1081984976482
10087,1014,358,Phone,Electronics,South,2024-02-25,1,1072.3417620977998,0.1674402474384645,Card,892.7885921135452
10088,1199,385,Phone,Electronics,East,2023-09-16,3,703.9304288400984,0.22922790006389446,Cash,1627.7098045380178
10089,1189,388,Tablet,Electronics,South,2023-02-16,1,196.0916237413856,0.18580539178088967,Card,159.65674276716663
10090,1039,223,Monitor,Accessories,East,2024-06-08,3,1075.9080875181621,0.06964017384004685,Cash,3002.9449838024548
10091,1081,347,Laptop,Accessories,South,2023-07-27,3,95.20361821228578,0.00028291275824710027,Cash,285.5300516821867
10092,1110,236,Tablet,Accessories,East,2023-11-07,1,1311.7852012137512,0.22714517409223176,Card,1013.8195233124404
10093,1052,203,Tablet,Electronics,South,2023-05-29,1,251.0461672142904,0.2955621977733281,UPI,176.8464102898643
10094,1023,307,Monitor,Accessories,West,2024-03-13,3,234.60222418275126,0.2429739360918271,UPI,532.799995071513
10095,1153,325,Phone,Accessories,West,2023-06-04,3,304.7248320544476,0.1380619854469846,UPI,787.9617501780349
10096,1187,219,Monitor,Accessories,North,2024-11-08,1,1442.3862198134964,0.27113017841973197,UPI,1051.3117866853004
10097,1123,387,Tablet,Electronics,East,2023-03-31,4,1055.0955723680768,0.122954301935505,Cash,3701.468131169271
10098,1040,351,Tablet,Accessories,South,2024-11-28,1,1211.9887264222732,0.15748022527304026,UPI,1021.1244687569084
10099,1156,249,Phone,Electronics,East,2023-12-24,3,626.5707293124918,0.14313893021870497,Cash,1610.6521962370439
10100,1014,376,Phone,Electronics,West,2023-06-23,3,537.6534548821855,0.13428716179965747,Card,1396.36049518283
10101,1044,378,Phone,Accessories,East,2023-08-05,3,390.0018098355964,0.2325572307881717,Card,897.912206813565
10102,1064,295,Monitor,Electronics,South,2024-03-31,1,746.939641052993,0.1580306721808476,Cash,628.9002674988675
10103,1088,304,Phone,Accessories,East,2024-08-31,3,850.1516636245443,0.09501513660756482,UPI,2308.1231615043293
10104,1070,363,Tablet,Electronics,South,2024-09-20,4,966.0735232964953,0.07744745029754349,Cash,3565.0143684688687
10105,1008,316,Tablet,Accessories,West,2023-07-18,2,422.82183079810704,0.011324195090230015,UPI,836.0674277954821
10106,1087,297,Laptop,Accessories,West,2024-04-30,4,1425.5484173093364,0.1749585485649138,UPI,4704.54614123154
10107,1128,265,Monitor,Accessories,West,2024-06-16,1,296.149822400347,0.06898842462031025,Cash,275.71891270136234
10108,1135,278,Laptop,Electronics,North,2023-07-19,3,1450.1971034112978,0.04444017660491493,Cash,4157.250264071291
10109,1062,361,Tablet,Accessories,West,2024-01-06,1,71.5413776358805,0.19614898914830328,UPI,57.508608730325506
10110,1138,363,Laptop,Electronics,East,2024-03-23,2,747.6322531344262,0.20436277734646466,Cash,1189.6880989001595
10111,1080,205,Tablet,Accessories,North,2023-09-05,1,533.383365269016,0.2256464676772998,UPI,413.0272929782316
10112,1135,238,Laptop,Electronics,West,2023-09-21,3,701.2289501988637,0.15107306890157743,Cash,1785.87642206907
10113,1162,369,Phone,Electronics,East,2023-02-27,2,877.4636395221441,0.26821638156116595,Card,1284.2270343560467
10114,1162,314,Laptop,Accessories,East,2023-10-29,2,681.604279118428,0.2809028260194683,UPI,980.2794217741982
10115,1032,385,Phone,Accessories,East,2023-01-31,3,651.5279329373127,0.24221128193774683,Card,1481.1615512469475
10116,1122,324,Phone,Accessories,South,2024-05-12,3,1112.4489523492946,0.19067804460245616,Cash,2700.9880841858403
10117,1004,211,Monitor,Accessories,North,2023-09-06,3,1044.5205988753737,0.0911162860773566,Card,2848.04328352366
10118,1040,330,Phone,Accessories,East,2024-08-27,1,1258.2433589519794,0.29488347648606633,Cash,887.2081829987142
10119,1027,217,Phone,Electronics,South,2023-09-28,4,412.44052279726856,0.0822408501575815,UPI,1514.0842542519351
10120,1134,239,Laptop,Accessories,West,2024-08-28,1,933.8163391433922,0.06079707659712932,Cash,877.0430356448405
10121,1071,220,Tablet,Accessories,East,2024-10-27,1,898.5324388196381,0.13264623413597482,Cash,779.3454945611999
10122,1011,342,Monitor,Electronics,South,2024-01-29,4,586.1198257653987,0.01705217121371654,UPI,2304.5008405787735
10123,1161,298,Phone,Accessories,East,2024-05-16,3,754.7834357588873,0.29354833940153724,Cash,1599.6540347522373
10124,1032,225,Monitor,Accessories,North,2024-08-14,3,504.9841077933067,0.17653006692492743,UPI,1247.5176883455883
10125,1047,207,Laptop,Electronics,North,2023-03-25,4,255.67437654462853,0.16708562749925257,Cash,851.8194516167563
10126,1150,299,Phone,Accessories,West,2023-12-31,4,360.0117554609626,0.19673888396991596,UPI,1156.73377790209
10127,1061,286,Laptop,Accessories,East,2024-07-02,1,202.99478728174157,0.149107094333162,Card,172.72682438538277
10128,1036,241,Monitor,Accessories,South,2023-12-08,2,1040.45088402568,0.009619055128362475,Cash,2060.8854592277667
10129,1098,371,Laptop,Electronics,West,2024-02-11,4,1008.0547200082697,0.183693386652119,Cash,3291.526938237188
10130,1171,213,Monitor,Accessories,East,2024-02-29,1,1428.3792387908156,0.2148521630869292,Cash,1121.4888696281475
10131,1103,277,Laptop,Electronics,West,2023-04-03,2,1108.0336997885,0.12502471818721594,UPI,1939.004197461009
10132,1034,201,Monitor,Accessories,South,2024-09-05,3,125.4664661963906,0.22718867162135786,Cash,290.8857192246199
10133,1192,318,Tablet,Electronics,West,2024-02-16,3,1332.1555021969837,0.06810038980152618,UPI,3724.305579663364
10134,1100,236,Laptop,Accessories,West,2024-03-07,1,1300.8789862713024,0.06638297731985521,Cash,1214.5227660297783
10135,1174,268,Laptop,Electronics,West,2024-11-08,1,692.814465120413,0.04842509630627218,Card,659.2648579245786
10136,1130,365,Tablet,Electronics,East,2023-06-08,4,899.5014232654862,0.11159842793674855,Cash,3196.4739140087604
10137,1000,240,Tablet,Electronics,South,2023-01-14,3,1465.3135820851523,0.25410361061672504,Card,3278.9163305747647
10138,1004,261,Laptop,Electronics,North,2024-01-08,1,821.841327579841,0.2483736186447193,UPI,617.7176230970558
10139,1141,259,Tablet,Electronics,East,2023-08-13,3,1362.7166511453302,0.11484726238905113,Card,3618.6371230479403
10140,1102,324,Phone,Electronics,North,2024-05-19,3,170.40619882477034,0.17673562079407096,Cash,420.86806046495
10141,1026,310,Monitor,Accessories,North,2023-03-14,4,327.02520962759013,0.21624489494247467,Cash,1025.2307101125245
10142,1136,213,Monitor,Accessories,East,2023-09-06,2,689.0946679899108,0.0723620323884069,UPI,1278.4607546122927
10143,1014,283,Monitor,Electronics,East,2024-05-25,4,897.8973720890918,0.05044232576842412,Cash,3410.421361358248
10144,1089,329,Phone,Electronics,South,2024-08-25,1,1233.5303852010604,0.2916287979636933,Cash,873.7974017131836
10145,1041,269,Tablet,Electronics,South,2023-08-04,4,1482.980066957621,0.18526719396288555,UPI,4832.930044997961
10146,1123,344,Tablet,Electronics,West,2024-08-24,4,613.8346698874689,0.29442471655009916,UPI,1732.4262847889086
10147,1178,322,Laptop,Accessories,North,2024-06-24,3,118.75267240312314,0.10132679613966873,Card,320.15953372647306
10148,1062,288,Tablet,Electronics,South,2023-08-08,4,1211.698679778221,0.21090950999223945,UPI,3824.5596198718117
10149,1095,227,Laptop,Accessories,West,2024-12-27,1,926.3520426700718,0.06678109096237131,Cash,864.4892426453433
10150,1051,265,Phone,Accessories,South,2023-08-09,2,337.88714535889244,0.07836005138217388,UPI,622.8205825743872
10151,1095,362,Monitor,Electronics,East,2024-01-24,4,767.5012621010592,0.1535706363808872,Cash,2598.542419428262
10152,1131,204,Monitor,Electronics,South,2024-07-07,4,1126.3498560239004,0.09588543765242137,Card,4073.3972285172276
10153,1150,392,Monitor,Accessories,North,2024-10-08,2,1167.0970912495334,0.050286469152175335,UPI,2216.81579874564
10154,1142,367,Tablet,Accessories,South,2023-02-11,1,774.446697398205,0.0788642105967978,Cash,713.3705699585984
10155,1170,383,Laptop,Electronics,North,2024-11-06,1,492.5610686868457,0.010724518339759391,UPI,487.27858847226213
10156,1028,363,Laptop,Electronics,East,2023-10-10,4,1461.9267439558155,0.21132708644324597,UPI,4611.928098248687
10157,1035,244,Phone,Electronics,North,2023-02-27,3,1011.8757858869146,0.14763499712575848,UPI,2587.462521437626
10158,1012,350,Tablet,Accessories,South,2024-06-20,4,641.9444030521331,0.028272919921357685,UPI,2495.1790414027055
10159,1159,246,Phone,Accessories,West,2023-03-14,2,456.671675096746,0.05150819793854736,Card,866.2986801258697
10160,1070,230,Laptop,Electronics,East,2023-05-09,2,1110.099325355165,0.030760361433793203,Cash,2151.9045377596603
10161,1186,338,Laptop,Accessories,South,2024-08-21,2,401.16599611096314,0.18377784248276294,UPI,654.8811497364837
10162,1085,209,Monitor,Accessories,East,2024-03-01,4,298.97948401184783,0.02826310908374814,Cash,1162.117576965673
10163,1027,394,Tablet,Electronics,East,2024-10-26,4,818.2591389950019,0.22628469991056482,Card,2532.398461113763
10164,1065,317,Laptop,Electronics,South,2024-11-24,1,470.4817193340057,0.006153275796117352,Cash,467.58671555791204
10165,1169,213,Monitor,Accessories,South,2023-05-05,3,961.9124601392418,0.07481273639876763,Cash,2669.847470460464
10166,1044,279,Tablet,Accessories,West,2023-03-08,4,221.01107856763855,0.26720000276757216,Card,647.8276710508056
10167,1061,292,Phone,Electronics,East,2023-01-06,1,999.6646016226163,0.2155593954366738,UPI,784.1775044574017
10168,1184,209,Tablet,Electronics,East,2024-09-28,4,460.7799655966682,0.021890499877706315,Cash,1802.7730472644994
10169,1133,275,Tablet,Electronics,South,2023-11-10,1,50.35225493004346,0.24633783134555393,Cash,37.94858964721807
10170,1027,293,Laptop,Electronics,North,2023-11-22,1,234.05728362755573,0.14791053646206143,UPI,199.4377452433511
10171,1027,304,Laptop,Electronics,South,2024-07-18,3,1403.7422978608863,0.2540349081506488,UPI,3141.428256469846
10172,1107,200,Tablet,Accessories,East,2024-07-31,4,1307.6642267172688,0.18022193233511802,Cash,4287.977811731099
10173,1043,332,Laptop,Accessories,South,2024-05-20,1,388.7330964525434,0.2045499096098576,Card,309.2177767108156
10174,1083,219,Laptop,Accessories,West,2023-03-23,2,1178.6392615909622,0.29805046811871244,UPI,1654.6905558613648
10175,1029,207,Laptop,Accessories,North,2024-08-21,2,932.4288101022627,0.06970066377720545,UPI,1734.8758062262903
10176,1189,370,Monitor,Electronics,South,2023-01-02,2,1457.8118316023108,0.1871836724284165,Card,2369.866518506788
10177,1074,200,Monitor,Electronics,West,2023-07-23,3,591.7282063243857,0.1380964170172195,Cash,1530.0379835488861
10178,1127,256,Tablet,Electronics,East,2024-10-23,1,1038.1178881498984,0.01183558587680743,UPI,1025.8311547344504
10179,1091,263,Laptop,Accessories,South,2024-02-08,3,142.12679751468193,0.00434119245085951,Cash,424.5293932027391
10180,1189,317,Monitor,Accessories,East,2023-04-13,4,624.5586528837886,0.0357685733453576,Cash,2408.876323598548
10181,1128,227,Tablet,Accessories,West,2024-06-19,4,1447.5356087228618,0.19472752216156444,Cash,4662.642345582508
10182,1120,320,Laptop,Electronics,East,2024-01-03,1,831.5222679526748,0.17014892637401766,Card,690.0396468044389
10183,1026,306,Phone,Accessories,West,2023-07-31,2,467.42527983552463,0.16602886834911823,Cash,779.6383791733251
10184,1189,364,Laptop,Electronics,West,2024-07-30,1,224.39289653647995,0.009557028758478026,Cash,222.2483671710826
10185,1120,374,Laptop,Electronics,West,2023-07-28,1,1070.1160932632192,0.14079089890800212,UPI,919.4534865567712
10186,1115,364,Monitor,Electronics,South,2023-04-27,1,985.0412629731038,0.27738684535275854,UPI,711.8037744946974
10187,1002,248,Tablet,Electronics,East,2024-09-19,3,592.2111347254732,0.11927756079319397,Card,1564.7209053025479
10188,1102,319,Tablet,Electronics,East,2024-04-22,4,1428.8649602054597,0.1874767409365369,Card,4643.944056910903
10189,1197,243,Monitor,Electronics,North,2023-04-15,1,82.19407883238296,0.23394560268694306,UPI,62.96513552264302
10190,1199,255,Laptop,Accessories,North,2024-05-09,1,490.3995848661474,0.23517758374256625,UPI,375.0685954289693
10191,1154,355,Phone,Electronics,North,2023-02-15,1,1385.550755134393,0.1557840247185814,Card,1169.7040820476875
10192,1136,310,Laptop,Electronics,North,2023-11-27,3,515.3563855631885,0.2573855836207009,Cash,1148.133244477057
10193,1061,333,Laptop,Accessories,East,2023-08-04,3,415.7666090899971,0.11741342800912408,Card,1100.8500787950331
10194,1164,307,Phone,Electronics,West,2024-05-06,3,824.6195944003086,0.2666079644354395,Cash,1814.308328710994
10195,1050,388,Monitor,Accessories,West,2024-03-24,1,1244.51253738478,0.07206814991866359,UPI,1154.8228212648771
10196,1171,347,Tablet,Accessories,South,2024-06-19,2,199.56280327362353,0.08406492209717131,UPI,365.5731435258665
10197,1151,313,Monitor,Accessories,West,2024-05-25,2,1417.3800289863175,0.015936187259700328,UPI,2789.584790852464
10198,1058,277,Monitor,Electronics,East,2024-04-02,2,1202.8556777126878,0.23867455096268486,Cash,1831.529277923392
10199,1117,329,Laptop,Electronics,East,2024-06-30,4,312.8128705497503,0.12511657086981168,Card,1094.699187450493
10200,1159,236,Tablet,Accessories,East,2024-06-19,1,1082.411543737336,0.06873498417341971,Cash,1008.0120034094233
10201,1095,219,Tablet,Electronics,South,2024-06-23,2,608.1901478244579,0.06953708328497389,Card,1131.796757724176
10202,1179,225,Monitor,Electronics,North,2024-04-28,2,633.3272832106621,0.27041998236876996,Card,924.1258609023478
10203,1112,228,Phone,Accessories,West,2023-01-16,2,1185.7706340363563,0.2501749801383111,Card,1778.2409784354368
10204,1061,200,Monitor,Accessories,East,2024-07-24,1,1446.0379715720617,0.16605926560715498,UPI,1205.909967972745
10205,1185,318,Phone,Electronics,East,2023-08-31,2,233.6510156284312,0.18483324012471633,Card,380.92908270279503
10206,1051,234,Tablet,Accessories,North,2023-07-26,2,659.9138434742881,0.1422976711650873,UPI,1132.01928075659
10207,1011,397,Monitor,Accessories,East,2023-09-28,1,747.3653317222402,0.11749996286364266,Card,659.549932999303
10208,1038,258,Laptop,Accessories,West,2024-12-05,4,595.6521345847465,0.27464306436549946,Card,1728.2416281861633
10209,1129,268,Monitor,Electronics,South,2024-12-30,3,576.6242293885263,0.03768381105609062,UPI,1664.6844926336555
10210,1130,360,Tablet,Electronics,East,2023-04-25,2,125.78956796431498,0.1255340369148684,UPI,219.99739139195464
10211,1112,378,Laptop,Electronics,West,2024-08-02,3,1044.0309998158036,0.1033685723963626,Cash,2808.3330174818907
10212,1100,211,Laptop,Accessories,East,2023-10-26,4,682.5109048240658,0.1494452160753445,Card,2322.0516607154177
10213,1112,219,Phone,Electronics,North,2024-04-27,4,332.4510138336938,0.13728956236355253,UPI,1147.2358385485866
10214,1183,380,Laptop,Accessories,East,2024-02-01,2,1233.248578337999,0.1556668594953244,Cash,2082.5452903420983
10215,1080,242,Laptop,Electronics,East,2024-01-29,1,1213.7130848198606,0.041975693168098224,Cash,1162.766636777356
10216,1186,325,Monitor,Electronics,South,2023-03-16,4,755.267860728896,0.1539424504539831,UPI,2556.0003019966084
10217,1112,249,Tablet,Accessories,North,2024-04-26,3,482.7534586642528,0.07272564416616326,Card,1342.9347072283551
10218,1001,228,Phone,Electronics,North,2023-04-13,3,975.2344524048559,0.055299404696457374,Cash,2763.9137032421754
10219,1129,384,Monitor,Accessories,South,2023-10-24,3,467.82059687723444,0.019450265635857365,Card,1376.1640859941406
10220,1053,238,Laptop,Electronics,East,2023-06-27,3,392.21149896938243,0.22879576762684226,Card,907.4255039718245
10221,1086,383,Laptop,Electronics,West,2023-08-03,4,1109.2462483381737,0.128232576256968,Cash,3868.0189768415726
10222,1128,370,Phone,Accessories,North,2023-11-11,2,108.47159759537851,0.1879931049935275,UPI,176.15937031962972
10223,1146,377,Tablet,Accessories,North,2023-02-08,2,187.41428300016125,0.218278002991423,Card,293.0117351496333
10224,1125,350,Phone,Accessories,East,2023-09-16,3,59.842852334205176,0.20379499959406605,UPI,142.94153480114423
10225,1129,371,Monitor,Electronics,East,2024-12-16,2,271.76762038936795,0.14115021572690467,Cash,466.8151242876423
10226,1052,237,Phone,Electronics,North,2023-01-07,3,150.03551263016624,0.11636955868551895,Card,397.7278387147146
10227,1171,283,Laptop,Electronics,East,2023-02-18,3,1493.913433280882,0.1127879728921991,UPI,3976.2538963941174
10228,1159,350,Monitor,Accessories,West,2024-06-21,1,468.7744564334299,0.1920146390790169,UPI,378.7628983719025
10229,1197,327,Laptop,Accessories,North,2023-06-10,4,266.43861837040856,0.148438306482562,Card,907.5556843118059
10230,1159,325,Tablet,Accessories,West,2023-06-25,4,399.444574094081,0.25473967439655315,UPI,1190.76077339954
10231,1067,244,Laptop,Electronics,West,2024-08-13,3,1407.3820787331952,0.26241059529801364,UPI,3114.210328923185
10232,1182,251,Laptop,Electronics,East,2023-01-02,4,804.2323233853738,0.05116811340195554,Cash,3052.3250906434914
10233,1183,279,Phone,Accessories,West,2024-03-30,2,578.9862396463925,0.04087009546371769,Cash,1110.646033519731
10234,1122,377,Laptop,Electronics,East,2024-10-05,3,1316.417613968368,0.18912027781079985,UPI,3202.36904729892
10235,1144,323,Monitor,Accessories,South,2023-10-03,1,622.7358922960971,0.09036772441868382,UPI,566.4606667954602
10236,1037,318,Monitor,Electronics,East,2024-05-12,2,535.7624264386588,0.005571215629529658,Card,1065.555156869538
10237,1023,207,Tablet,Electronics,West,2024-09-20,1,350.55965769711656,0.26659280080888653,Cash,257.10297670103773
10238,1068,284,Monitor,Accessories,South,2024-11-06,1,597.8053946686466,0.06807023017314247,Card,557.1126438548056
