OrderID,CustomerID,ProductID,Product,Category,Region,OrderDate,Quantity,Price,Discount,PaymentMethod,Revenue
10037,1189,333,Tablet,Electronics,East,2023-12-04,4,506.5196753426663,0.2456213971363955,Cash,1528.4304200317083
10038,1174,257,Tablet,Accessories,North,2023-05-03,3,219.3659562142304,0.0373842623122563,UPI,633.4953652942161
10039,1189,221,Monitor,Accessories,North,2024-12-05,1,446.0814495364205,0.2572967964725481,Card,331.30612160486885
10040,1050,353,Tablet,Electronics,South,2024-03-22,3,353.8028752531716,0.2692526505325062,Card,775.6215399757006
10041,1107,326,Phone,Electronics,North,2024-09-02,2,710.2266872224732,0.2840123745101664,Cash,1017.0270386878586
10042,1054,202,Monitor,Accessories,West,2023-10-18,1,1367.234444414784,0.1192463977267883,UPI,1204.1966620703342
10043,1063,326,Phone,Electronics,West,2024-11-01,4,201.4964592932392,0.0651421212113015,Cash,753.4822100732437
10044,1130,240,Tablet,Electronics,North,2024-02-16,2,1094.3884897237235,0.1120922455400095,Card,1943.4320528349035
10045,1050,387,Tablet,Electronics,West,2024-09-06,4,1046.5603563990353,0.0998736288694209,Card,3768.146303098357
10046,1134,305,Phone,Electronics,North,2023-10-08,1,188.84358806186864,0.052846173750858,Cash,178.86392699541565
10047,1020,213,Laptop,Electronics,South,2023-02-12,3,1387.72998711341,0.1821800010304463,Cash,3404.740009893323
10048,1072,211,Tablet,Electronics,West,2024-04-30,2,874.2846931273884,0.1429872481525886,Card,1498.5462615103454
10049,1166,286,Laptop,Electronics,West,2024-08-18,2,577.4020056467422,0.2597102976972011,Cash,854.8895177385315
10050,1017,211,Tablet,Accessories,North,2024-12-03,4,1146.9809460681947,0.0096328741446174,Card,4543.728891873782
10051,1131,340,Laptop,Electronics,West,2023-02-20,1,423.1799146823694,0.1931603782665379,Cash,341.43832228752166
10052,1088,224,Laptop,Accessories,East,2023-07-29,4,1055.5892637171646,0.2288846635534683,UPI,3255.9242809624325
10053,1059,244,Laptop,Accessories,South,2023-05-06,1,107.58125097975848,0.2278459707564921,Card,83.06929641507757
10054,1013,321,Phone,Accessories,South,2024-05-06,2,1267.1416545334444,0.2658221901286575,UPI,1860.614569444227
10055,1008,346,Laptop,Electronics,West,2024-05-23,1,699.8477281809118,0.2187101228488482,Cash,546.7839455749772
10056,1089,254,Laptop,Electronics,West,2024-08-03,2,973.2047258190156,0.2783430184943088,UPI,1404.6399696432488
10057,1052,299,Laptop,Accessories,East,2023-09-15,1,370.7948387196913,0.0997969799462674,Cash,333.7906336358028
10058,1129,372,Tablet,Electronics,East,2023-07-07,3,1031.7568833547496,0.1509628250254629,UPI,2627.999848512149
10059,1083,335,Laptop,Accessories,West,2023-08-18,1,1169.7484000452512,0.0042238989848672,UPI,1164.80750096575
10060,1091,318,Tablet,Electronics,West,2023-07-08,3,736.1591209823781,0.0020872761909873,UPI,2203.86766072912
10061,1110,252,Laptop,Electronics,East,2024-02-19,1,945.7040398896016,0.0720379861354559,Card,877.5774253757899
10062,1187,382,Laptop,Accessories,North,2023-01-10,1,711.6725895424779,0.0302421591417255,UPI,690.1500738327303
10063,1198,231,Phone,Accessories,East,2023-04-24,4,1346.432485423876,0.078063410380726,Cash,4965.301495057164
10064,1171,250,Tablet,Accessories,North,2023-03-17,4,771.9103117457628,0.0531129883585192,Cash,2923.647393376757
10065,1007,243,Laptop,Electronics,South,2024-11-06,2,1270.6226280917874,0.0085560074515944,Card,2519.5023428353397
10066,1174,281,Tablet,Accessories,South,2024-05-16,4,1211.9604844918604,0.2727912439218148,Card,3525.393105372962
10067,1034,397,Tablet,Electronics,East,2023-03-26,1,645.231990955117,0.0024669394166674,Cash,643.640242723735
10068,1080,345,Monitor,Electronics,North,2023-02-18,4,383.6225131933388,0.2208246433011256,UPI,1195.6368342205535
10069,1163,349,Phone,Electronics,East,2024-05-09,1,638.8190922116679,0.0456443660758549,Cash,609.6605997105132
10070,1049,236,Phone,Accessories,East,2024-11-19,3,1248.0151948740693,0.27366888659988,Card,2719.416798099451
10071,1103,295,Phone,Accessories,North,2024-01-22,1,380.0671769381189,0.2678387818769657,Card,278.27044723559595
10072,1131,255,Monitor,Accessories,East,2024-01-24,2,810.4327014937365,0.1961703439107772,Cash,1302.89967945034
10073,1001,304,Monitor,Electronics,South,2023-08-06,3,1218.840284543084,0.2016702449401815,UPI,2919.1093974489595
10074,1133,258,Phone,Electronics,West,2024-12-01,2,562.5423389361492,0.0016017425909065,UPI,1123.282581825374
10075,1053,330,Monitor,Accessories,West,2023-12-12,2,981.2039736539112,0.2954614698340806,Card,1382.5920107821723
10076,1105,355,Monitor,Electronics,East,2023-08-18,2,406.1657823707811,0.2633497810727443,Cash,598.4042250083919
10077,1003,234,Monitor,Electronics,North,2023-09-12,4,208.4551957838319,0.2685318677190276,Cash,609.9133308970559
10078,1053,388,Phone,Accessories,North,2023-08-24,2,1201.8571263846418,0.1977733611152616,Card,1928.323605838443
10079,1190,292,Phone,Accessories,South,2023-01-26,3,193.5045039426249,0.1034360785963609,Cash,520.4674705921972
10080,1145,381,Phone,Accessories,North,2024-08-06,1,443.50302286539767,0.2680945947271442,Card,324.6022596900355
10081,1043,390,Monitor,Electronics,North,2023-09-18,2,1289.908661896288,0.0874550784453577,UPI,2354.199197365604
10082,1161,296,Phone,Electronics,South,2023-09-28,3,552.3804662640674,0.1688134630026608,UPI,1377.3936205770171
10083,1189,334,Monitor,Electronics,East,2023-05-03,2,1460.9157567955335,0.0299192917031647,Cash,2834.4123842284366
10084,1013,275,Laptop,Electronics,West,2024-10-17,1,1470.6147854220967,0.276586689039825,UPI,1063.8623110691865
10085,1094,248,Monitor,Electronics,South,2023-09-14,3,439.0002296576572,0.042231137331364,UPI,1261.3822520114531
10086,1047,293,Tablet,Accessories,East,2024-10-17,3,109.41842226234117,0.0674690417191221,Card,306.1081984976482
10087,1014,358,Phone,Electronics,South,2024-02-25,1,1072.3417620977998,0.1674402474384645,Card,892.7885921135452
10088,1199,385,Phone,Electronics,East,2023-09-16,3,703.9304288400984,0.2292279000638944,Cash,1627.7098045380178
10089,1189,388,Tablet,Electronics,South,2023-02-16,1,196.0916237413856,0.1858053917808896,Card,159.65674276716663
10090,1039,223,Monitor,Accessories,East,2024-06-08,3,1075.908087518162,0.0696401738400468,Cash,3002.9449838024548
10091,1081,347,Laptop,Accessories,South,2023-07-27,3,95.20361821228578,0.0002829127582471,Cash,285.5300516821867
10092,1110,236,Tablet,Accessories,East,2023-11-07,1,1311.7852012137512,0.2271451740922317,Card,1013.8195233124404
10093,1052,203,Tablet,Electronics,South,2023-05-29,1,251.0461672142904,0.2955621977733281,UPI,176.8464102898643
10094,1023,307,Monitor,Accessories,West,2024-03-13,3,234.60222418275129,0.2429739360918271,UPI,532.799995071513
10095,1153,325,Phone,Accessories,West,2023-06-04,3,304.7248320544476,0.1380619854469846,UPI,787.9617501780349
10096,1187,219,Monitor,Accessories,North,2024-11-08,1,1442.3862198134964,0.2711301784197319,UPI,1051.3117866853004
10097,1123,387,Tablet,Electronics,East,2023-03-31,4,1055.0955723680768,0.122954301935505,Cash,3701.468131169271
10098,1040,351,Tablet,Accessories,South,2024-11-28,1,1211.9887264222732,0.1574802252730402,UPI,1021.1244687569084
10099,1156,249,Phone,Electronics,East,2023-12-24,3,626.5707293124918,0.1431389302187049,Cash,1610.652196237044
10100,1014,376,Phone,Electronics,West,2023-06-23,3,537.6534548821855,0.1342871617996574,Card,1396.36049518283
10101,1044,378,Phone,Accessories,East,2023-08-05,3,390.0018098355964,0.2325572307881717,Card,897.912206813565
10102,1064,295,Monitor,Electronics,South,2024-03-31,1,746.939641052993,0.1580306721808476,Cash,628.9002674988675
10103,1088,304,Phone,Accessories,East,2024-08-31,3,850.1516636245443,0.0950151366075648,UPI,2308.1231615043293
10104,1070,363,Tablet,Electronics,South,2024-09-20,4,966.0735232964952,0.0774474502975434,Cash,3565.0143684688687
10105,1008,316,Tablet,Accessories,West,2023-07-18,2,422.82183079810704,0.01132419509023,UPI,836.0674277954821
10106,1087,297,Laptop,Accessories,West,2024-04-30,4,1425.5484173093364,0.1749585485649138,UPI,4704.54614123154
10107,1128,265,Monitor,Accessories,West,2024-06-16,1,296.149822400347,0.0689884246203102,Cash,275.71891270136234
10108,1135,278,Laptop,Electronics,North,2023-07-19,3,1450.1971034112978,0.0444401766049149,Cash,4157.250264071291
10109,1062,361,Tablet,Accessories,West,2024-01-06,1,71.5413776358805,0.1961489891483032,UPI,57.50860873032551
10110,1138,363,Laptop,Electronics,East,2024-03-23,2,747.6322531344262,0.2043627773464646,Cash,1189.6880989001595
10111,1080,205,Tablet,Accessories,North,2023-09-05,1,533.383365269016,0.2256464676772998,UPI,413.0272929782316
10112,1135,238,Laptop,Electronics,West,2023-09-21,3,701.2289501988637,0.1510730689015774,Cash,1785.87642206907
10113,1162,369,Phone,Electronics,East,2023-02-27,2,877.4636395221441,0.2682163815611659,Card,1284.2270343560467
10114,1162,314,Laptop,Accessories,East,2023-10-29,2,681.604279118428,0.2809028260194683,UPI,980.2794217741982
10115,1032,385,Phone,Accessories,East,2023-01-31,3,651.5279329373127,0.2422112819377468,Card,1481.1615512469475
10116,1122,324,Phone,Accessories,South,2024-05-12,3,1112.4489523492946,0.1906780446024561,Cash,2700.9880841858403
10117,1004,211,Monitor,Accessories,North,2023-09-06,3,1044.5205988753737,0.0911162860773566,Card,2848.04328352366
10118,1040,330,Phone,Accessories,East,2024-08-27,1,1258.2433589519794,0.2948834764860663,Cash,887.2081829987142
10119,1027,217,Phone,Electronics,South,2023-09-28,4,412.44052279726856,0.0822408501575815,UPI,1514.0842542519351
10120,1134,239,Laptop,Accessories,West,2024-08-28,1,933.8163391433922,0.0607970765971293,Cash,877.0430356448405
10121,1071,220,Tablet,Accessories,East,2024-10-27,1,898.5324388196381,0.1326462341359748,Cash,779.3454945611999
10122,1011,342,Monitor,Electronics,South,2024-01-29,4,586.1198257653987,0.0170521712137165,UPI,2304.500840578773
10123,1161,298,Phone,Accessories,East,2024-05-16,3,754.7834357588873,0.2935483394015372,Cash,1599.6540347522373
10124,1032,225,Monitor,Accessories,North,2024-08-14,3,504.9841077933067,0.1765300669249274,UPI,1247.5176883455883
10125,1047,207,Laptop,Electronics,North,2023-03-25,4,255.67437654462853,0.1670856274992525,Cash,851.8194516167563
10126,1150,299,Phone,Accessories,West,2023-12-31,4,360.0117554609626,0.1967388839699159,UPI,1156.73377790209
10127,1061,286,Laptop,Accessories,East,2024-07-02,1,202.9947872817416,0.149107094333162,Card,172.72682438538277
10128,1036,241,Monitor,Accessories,South,2023-12-08,2,1040.45088402568,0.0096190551283624,Cash,2060.8854592277667
10129,1098,371,Laptop,Electronics,West,2024-02-11,4,1008.0547200082696,0.183693386652119,Cash,3291.526938237188
10130,1171,213,Monitor,Accessories,East,2024-02-29,1,1428.3792387908156,0.2148521630869292,Cash,1121.4888696281475
10131,1103,277,Laptop,Electronics,West,2023-04-03,2,1108.0336997885,0.1250247181872159,UPI,1939.004197461009
10132,1034,201,Monitor,Accessories,South,2024-09-05,3,125.4664661963906,0.2271886716213578,Cash,290.8857192246199
10133,1192,318,Tablet,Electronics,West,2024-02-16,3,1332.1555021969837,0.0681003898015261,UPI,3724.305579663364
10134,1100,236,Laptop,Accessories,West,2024-03-07,1,1300.8789862713024,0.0663829773198552,Cash,1214.5227660297785
10135,1174,268,Laptop,Electronics,West,2024-11-08,1,692.814465120413,0.0484250963062721,Card,659.2648579245786
10136,1130,365,Tablet,Electronics,East,2023-06-08,4,899.5014232654862,0.1115984279367485,Cash,3196.4739140087604
10137,1000,240,Tablet,Electronics,South,2023-01-14,3,1465.3135820851523,0.254103610616725,Card,3278.9163305747647
10138,1004,261,Laptop,Electronics,North,2024-01-08,1,821.841327579841,0.2483736186447193,UPI,617.7176230970558
10139,1141,259,Tablet,Electronics,East,2023-08-13,3,1362.7166511453302,0.1148472623890511,Card,3618.63712304794
10140,1102,324,Phone,Electronics,North,2024-05-19,3,170.40619882477034,0.1767356207940709,Cash,420.86806046495
10141,1026,310,Monitor,Accessories,North,2023-03-14,4,327.02520962759013,0.2162448949424746,Cash,1025.2307101125243
10142,1136,213,Monitor,Accessories,East,2023-09-06,2,689.0946679899108,0.0723620323884069,UPI,1278.4607546122927
10143,1014,283,Monitor,Electronics,East,2024-05-25,4,897.8973720890918,0.0504423257684241,Cash,3410.421361358248
10144,1089,329,Phone,Electronics,South,2024-08-25,1,1233.5303852010604,0.2916287979636933,Cash,873.7974017131836
10145,1041,269,Tablet,Electronics,South,2023-08-04,4,1482.980066957621,0.1852671939628855,UPI,4832.930044997961
10146,1123,344,Tablet,Electronics,West,2024-08-24,4,613.8346698874689,0.2944247165500991,UPI,1732.4262847889086
10147,1178,322,Laptop,Accessories,North,2024-06-24,3,118.75267240312314,0.1013267961396687,Card,320.15953372647306
10148,1062,288,Tablet,Electronics,South,2023-08-08,4,1211.698679778221,0.2109095099922394,UPI,3824.559619871812
10149,1095,227,Laptop,Accessories,West,2024-12-27,1,926.3520426700718,0.0667810909623713,Cash,864.4892426453433
10150,1051,265,Phone,Accessories,South,2023-08-09,2,337.88714535889244,0.0783600513821738,UPI,622.8205825743872
10151,1095,362,Monitor,Electronics,East,2024-01-24,4,767.5012621010592,0.1535706363808872,Cash,2598.542419428262
10152,1131,204,Monitor,Electronics,South,2024-07-07,4,1126.3498560239004,0.0958854376524213,Card,4073.397228517228
10153,1150,392,Monitor,Accessories,North,2024-10-08,2,1167.0970912495334,0.0502864691521753,UPI,2216.81579874564
10154,1142,367,Tablet,Accessories,South,2023-02-11,1,774.446697398205,0.0788642105967978,Cash,713.3705699585984
10155,1170,383,Laptop,Electronics,North,2024-11-06,1,492.5610686868457,0.0107245183397593,UPI,487.2785884722621
10156,1028,363,Laptop,Electronics,East,2023-10-10,4,1461.9267439558157,0.2113270864432459,UPI,4611.928098248687
10157,1035,244,Phone,Electronics,North,2023-02-27,3,1011.8757858869146,0.1476349971257584,UPI,2587.462521437626
10158,1012,350,Tablet,Accessories,South,2024-06-20,4,641.9444030521331,0.0282729199213576,UPI,2495.179041402705
10159,1159,246,Phone,Accessories,West,2023-03-14,2,456.671675096746,0.0515081979385473,Card,866.2986801258697
10160,1070,230,Laptop,Electronics,East,2023-05-09,2,1110.099325355165,0.0307603614337932,Cash,2151.9045377596603
10161,1186,338,Laptop,Accessories,South,2024-08-21,2,401.1659961109632,0.1837778424827629,UPI,654.8811497364837
10162,1085,209,Monitor,Accessories,East,2024-03-01,4,298.97948401184783,0.0282631090837481,Cash,1162.117576965673
10163,1027,394,Tablet,Electronics,East,2024-10-26,4,818.2591389950019,0.2262846999105648,Card,2532.398461113763
10164,1065,317,Laptop,Electronics,South,2024-11-24,1,470.4817193340057,0.0061532757961173,Cash,467.586715557912
10165,1169,213,Monitor,Accessories,South,2023-05-05,3,961.9124601392418,0.0748127363987676,Cash,2669.847470460464
10166,1044,279,Tablet,Accessories,West,2023-03-08,4,221.01107856763852,0.2672000027675721,Card,647.8276710508056
10167,1061,292,Phone,Electronics,East,2023-01-06,1,999.6646016226164,0.2155593954366738,UPI,784.1775044574017
10168,1184,209,Tablet,Electronics,East,2024-09-28,4,460.7799655966682,0.0218904998777063,Cash,1802.7730472644996
10169,1133,275,Tablet,Electronics,South,2023-11-10,1,50.35225493004346,0.2463378313455539,Cash,37.94858964721807
10170,1027,293,Laptop,Electronics,North,2023-11-22,1,234.05728362755573,0.1479105364620614,UPI,199.4377452433511
10171,1027,304,Laptop,Electronics,South,2024-07-18,3,1403.7422978608863,0.2540349081506488,UPI,3141.428256469846
10172,1107,200,Tablet,Accessories,East,2024-07-31,4,1307.6642267172688,0.180221932335118,Cash,4287.977811731099
10173,1043,332,Laptop,Accessories,South,2024-05-20,1,388.7330964525434,0.2045499096098576,Card,309.2177767108156
10174,1083,219,Laptop,Accessories,West,2023-03-23,2,1178.6392615909622,0.2980504681187124,UPI,1654.6905558613648
10175,1029,207,Laptop,Accessories,North,2024-08-21,2,932.4288101022628,0.0697006637772054,UPI,1734.8758062262905
10176,1189,370,Monitor,Electronics,South,2023-01-02,2,1457.8118316023108,0.1871836724284165,Card,2369.866518506788
10177,1074,200,Monitor,Electronics,West,2023-07-23,3,591.7282063243857,0.1380964170172195,Cash,1530.037983548886
10178,1127,256,Tablet,Electronics,East,2024-10-23,1,1038.1178881498984,0.0118355858768074,UPI,1025.8311547344504
10179,1091,263,Laptop,Accessories,South,2024-02-08,3,142.12679751468193,0.0043411924508595,Cash,424.5293932027391
10180,1189,317,Monitor,Accessories,East,2023-04-13,4,624.5586528837886,0.0357685733453576,Cash,2408.876323598548
10181,1128,227,Tablet,Accessories,West,2024-06-19,4,1447.5356087228618,0.1947275221615644,Cash,4662.642345582508
10182,1120,320,Laptop,Electronics,East,2024-01-03,1,831.5222679526748,0.1701489263740176,Card,690.0396468044389
10183,1026,306,Phone,Accessories,West,2023-07-31,2,467.42527983552463,0.1660288683491182,Cash,779.6383791733251
10184,1189,364,Laptop,Electronics,West,2024-07-30,1,224.39289653647995,0.009557028758478,Cash,222.2483671710826
10185,1120,374,Laptop,Electronics,West,2023-07-28,1,1070.1160932632192,0.1407908989080021,UPI,919.4534865567712
10186,1115,364,Monitor,Electronics,South,2023-04-27,1,985.0412629731038,0.2773868453527585,UPI,711.8037744946974
10187,1002,248,Tablet,Electronics,East,2024-09-19,3,592.2111347254732,0.1192775607931939,Card,1564.720905302548
10188,1102,319,Tablet,Electronics,East,2024-04-22,4,1428.8649602054595,0.1874767409365369,Card,4643.944056910903
10189,1197,243,Monitor,Electronics,North,2023-04-15,1,82.19407883238296,0.233945602686943,UPI,62.96513552264302
10190,1199,255,Laptop,Accessories,North,2024-05-09,1,490.3995848661474,0.2351775837425662,UPI,375.0685954289693
10191,1154,355,Phone,Electronics,North,2023-02-15,1,1385.550755134393,0.1557840247185814,Card,1169.7040820476875
10192,1136,310,Laptop,Electronics,North,2023-11-27,3,515.3563855631885,0.2573855836207009,Cash,1148.133244477057
10193,1061,333,Laptop,Accessories,East,2023-08-04,3,415.7666090899971,0.117413428009124,Card,1100.8500787950331
10194,1164,307,Phone,Electronics,West,2024-05-06,3,824.6195944003086,0.2666079644354395,Cash,1814.308328710994
10195,1050,388,Monitor,Accessories,West,2024-03-24,1,1244.51253738478,0.0720681499186635,UPI,1154.8228212648771
10196,1171,347,Tablet,Accessories,South,2024-06-19,2,199.56280327362356,0.0840649220971713,UPI,365.5731435258665
10197,1151,313,Monitor,Accessories,West,2024-05-25,2,1417.3800289863177,0.0159361872597003,UPI,2789.584790852464
10198,1058,277,Monitor,Electronics,East,2024-04-02,2,1202.8556777126878,0.2386745509626848,Cash,1831.529277923392
10199,1117,329,Laptop,Electronics,East,2024-06-30,4,312.8128705497503,0.1251165708698116,Card,1094.699187450493
10200,1159,236,Tablet,Accessories,East,2024-06-19,1,1082.411543737336,0.0687349841734197,Cash,1008.0120034094232
10201,1095,219,Tablet,Electronics,South,2024-06-23,2,608.1901478244579,0.0695370832849738,Card,1131.796757724176
10202,1179,225,Monitor,Electronics,North,2024-04-28,2,633.3272832106621,0.2704199823687699,Card,924.1258609023478
10203,1112,228,Phone,Accessories,West,2023-01-16,2,1185.7706340363563,0.2501749801383111,Card,1778.2409784354368
10204,1061,200,Monitor,Accessories,East,2024-07-24,1,1446.0379715720617,0.1660592656071549,UPI,1205.909967972745
10205,1185,318,Phone,Electronics,East,2023-08-31,2,233.6510156284312,0.1848332401247163,Card,380.92908270279503
10206,1051,234,Tablet,Accessories,North,2023-07-26,2,659.9138434742881,0.1422976711650873,UPI,1132.01928075659
10207,1011,397,Monitor,Accessories,East,2023-09-28,1,747.3653317222402,0.1174999628636426,Card,659.549932999303
10208,1038,258,Laptop,Accessories,West,2024-12-05,4,595.6521345847465,0.2746430643654994,Card,1728.241628186163
10209,1129,268,Monitor,Electronics,South,2024-12-30,3,576.6242293885263,0.0376838110560906,UPI,1664.6844926336555
10210,1130,360,Tablet,Electronics,East,2023-04-25,2,125.78956796431498,0.1255340369148684,UPI,219.99739139195464
10211,1112,378,Laptop,Electronics,West,2024-08-02,3,1044.0309998158036,0.1033685723963626,Cash,2808.3330174818907
10212,1100,211,Laptop,Accessories,East,2023-10-26,4,682.5109048240658,0.1494452160753445,Card,2322.0516607154177
10213,1112,219,Phone,Electronics,North,2024-04-27,4,332.4510138336938,0.1372895623635525,UPI,1147.2358385485866
10214,1183,380,Laptop,Accessories,East,2024-02-01,2,1233.248578337999,0.1556668594953244,Cash,2082.5452903420983
10215,1080,242,Laptop,Electronics,East,2024-01-29,1,1213.7130848198606,0.0419756931680982,Cash,1162.766636777356
10216,1186,325,Monitor,Electronics,South,2023-03-16,4,755.267860728896,0.1539424504539831,UPI,2556.0003019966084
10217,1112,249,Tablet,Accessories,North,2024-04-26,3,482.7534586642528,0.0727256441661632,Card,1342.9347072283551
10218,1001,228,Phone,Electronics,North,2023-04-13,3,975.234452404856,0.0552994046964573,Cash,2763.9137032421754
10219,1129,384,Monitor,Accessories,South,2023-10-24,3,467.8205968772344,0.0194502656358573,Card,1376.1640859941406
10220,1053,238,Laptop,Electronics,East,2023-06-27,3,392.2114989693824,0.2287957676268422,Card,907.4255039718244
10221,1086,383,Laptop,Electronics,West,2023-08-03,4,1109.2462483381737,0.128232576256968,Cash,3868.018976841573
10222,1128,370,Phone,Accessories,North,2023-11-11,2,108.47159759537853,0.1879931049935275,UPI,176.15937031962972
10223,1146,377,Tablet,Accessories,North,2023-02-08,2,187.41428300016125,0.218278002991423,Card,293.0117351496333
10224,1125,350,Phone,Accessories,East,2023-09-16,3,59.842852334205176,0.203794999594066,UPI,142.94153480114423
10225,1129,371,Monitor,Electronics,East,2024-12-16,2,271.76762038936795,0.1411502157269046,Cash,466.8151242876423
10226,1052,237,Phone,Electronics,North,2023-01-07,3,150.03551263016624,0.1163695586855189,Card,397.7278387147146
10227,1171,283,Laptop,Electronics,East,2023-02-18,3,1493.913433280882,0.1127879728921991,UPI,3976.253896394117
10228,1159,350,Monitor,Accessories,West,2024-06-21,1,468.7744564334299,0.1920146390790169,UPI,378.7628983719025
10229,1197,327,Laptop,Accessories,North,2023-06-10,4,266.43861837040856,0.148438306482562,Card,907.555684311806
10230,1159,325,Tablet,Accessories,West,2023-06-25,4,399.444574094081,0.2547396743965531,UPI,1190.76077339954
10231,1067,244,Laptop,Electronics,West,2024-08-13,3,1407.3820787331952,0.2624105952980136,UPI,3114.210328923185
10232,1182,251,Laptop,Electronics,East,2023-01-02,4,804.2323233853738,0.0511681134019555,Cash,3052.3250906434914
10233,1183,279,Phone,Accessories,West,2024-03-30,2,578.9862396463925,0.0408700954637176,Cash,1110.646033519731
10234,1122,377,Laptop,Electronics,East,2024-10-05,3,1316.417613968368,0.1891202778107998,UPI,3202.36904729892
10235,1144,323,Monitor,Accessories,South,2023-10-03,1,622.7358922960971,0.0903677244186838,UPI,566.4606667954602
10236,1037,318,Monitor,Electronics,East,2024-05-12,2,535.7624264386588,0.0055712156295296,Card,1065.555156869538
10237,1023,207,Tablet,Electronics,West,2024-09-20,1,350.55965769711656,0.2665928008088865,Cash,257.10297670103773
10238,1068,284,Monitor,Accessories,South,2024-11-06,1,597.8053946686466,0.0680702301731424,Card,557.1126438548056
10239,1115,328,Phone,Electronics,East,2023-01-28,4,509.1923162245427,0.2787841955057427,UPI,1468.9501839527113
